"course","courseName","courseSubject","courseNumber","courseUrl","courseCredits","description"
"http://focu.io/data#ENGL335","Literature of the Victorian Period","ENGL","335",,"6.0","Check academic program site"
"http://focu.io/data#ENGL337","20th-Century British Literature","ENGL","337",,"6.0","Check academic program site"
"http://focu.io/data#ENGL340","Modernism","ENGL","340",,"6.0","Check academic program site"
"http://focu.io/data#ENGL342","CREATIVE WRITING: PROSE  FICTION","ENGL","342",,"6.0","Writing workshop (peer critique, revision, ongoing development)"
"http://focu.io/data#ENGL348","CREATIVE WRITING:  POETRY","ENGL","348",,"6.0","Writing workshop (peer critique, revision, ongoing development)"
"http://focu.io/data#ENGL350","Contemporary Literature","ENGL","350",,"6.0","Check academic program site"
"http://focu.io/data#ENGL360","American Literature","ENGL","360",,"6.0","Check academic program site"
"http://focu.io/data#ENGL370","Canadian Literature","ENGL","370",,"6.0","Check academic program site"
"http://focu.io/data#ENGL384","Creative Writing: Playwriting","ENGL","384",,"6.0","Writing workshop (peer critique, revision, ongoing development)"
"http://focu.io/data#ENGL396","Content Creation and Management in Professional Writing","ENGL","396",,"6.0","Students create and curate material for different platforms, primarily digital."
"http://focu.io/data#ENGL399","SELECTED TOPICS IN ENGLISH","ENGL","399",,"6.0","Check academic program site"
"http://focu.io/data#ENGL417","Writing for Media","ENGL","417",,"6.0","Writing workshop (peer critique, revision, ongoing development)"
"http://focu.io/data#ENGL428","ADV.STUDIES/CREATIVE WRITING","ENGL","428",,"6.0","Writing workshop (peer critique, revision, ongoing development)"
"http://focu.io/data#ENGL430","Old English","ENGL","430",,"6.0","Check academic program site"
"http://focu.io/data#ENGL432","Middle English","ENGL","432",,"6.0","Check academic program site"
"http://focu.io/data#ENGL490","Joint Tutorial in History and English","ENGL","490",,"6.0","Check academic program site"
"http://focu.io/data#ENGL499","ADVANCED TOPICS IN ENGLISH","ENGL","499",,"6.0","Check academic program site"
"http://focu.io/data#ENGL589","SELECTED TOPICS","ENGL","589",,"6.0","Check academic program site"
"http://focu.io/data#ENGL599","SPECIAL TOPICS IN ENGLIH","ENGL","599",,"6.0","Check academic program site"
"http://focu.io/data#ENGL657","Studies in American Literature","ENGL","657",,"6.0","Check academic program site"
"http://focu.io/data#ENGL679","STUDIES/SELECTED AREAS CREATIVE WRTNG TUTORIAL","ENGL","679",,"6.0","Check academic program site"
"http://focu.io/data#ENGL689","SELECTED AREA VI READING COURSE","ENGL","689",,"6.0","Check academic program site"
"http://focu.io/data#ENGL693","BIBLIOGRAPHY","ENGL","693",,"6.0","Check academic program site"
"http://focu.io/data#ENGL890","THESIS PROPOSAL","ENGL","890",,"6.0","Check academic program site"
"http://focu.io/data#ENGL891","THE MAJOR FIELD EXAMINATION I","ENGL","891",,"6.0","Check academic program site"
"http://focu.io/data#ENGL892","FIELD EXAMINATION II","ENGL","892",,"6.0","Check academic program site"
"http://focu.io/data#ENGR7961","INDUSTRIAL STAGE + TRAINING","ENGR","7961",,"6.0","Check academic program site"
"http://focu.io/data#ENVS601","EIA: CONCEPTS/PRINCIPS&PRACT","ENVS","601",,"6.0","Check academic program site"
"http://focu.io/data#ENVS662","EIA:DATA COLLECTION/ANALYSIS","ENVS","662",,"6.0","Check academic program site"
"http://focu.io/data#ESL202","Developing Academic English Language Skills","ESL","202",,"6.0","Check academic program site"
"http://focu.io/data#ESL204","Refining Academic English Language Skills","ESL","204",,"6.0","Check academic program site"
"http://focu.io/data#ETEC890","DOCTORAL RESEARCH PROPOSAL","ETEC","890",,"6.0","Check academic program site"
"http://focu.io/data#EXCI426","Honours Thesis","EXCI","426",,"6.0","Check academic program site"
"http://focu.io/data#EXCI499","ADVANCED TOPICS IN EXCI","EXCI","499",,"6.0","Check academic program site"
"http://focu.io/data#FBRS240","Fibre Structures I","FBRS","240",,"6.0","An introductory course in which students explore the expressive potential of various materials and processes of fibre structures such as loom weaving, feltmaking, basketry, surface applications, and other experimental constructions."
"http://focu.io/data#FBRS260","Textile Printing and Dyeing I","FBRS","260",,"6.0","An introductory course in which students explore the creative potential of printing, painting, dyeing, resist work, and construction with fabric."
"http://focu.io/data#FBRS450","Independent Study","FBRS","450",,"6.0","This course provides a limited number of students the opportunity to pursue advanced studies in fibres under the supervision of a fullÃ¢ÂÂtime fibres faculty member. "
"http://focu.io/data#FBRS480","ADVANCED FIBRES","FBRS","480",,"6.0","An advancedÃ¢ÂÂlevel course in which students create a personal body or work, refine technical expertise, and develop a visual and critical language related to fibres and textiles."
"http://focu.io/data#FBRS610","FIBRES I","FBRS","610",,"6.0","Check academic program site"
"http://focu.io/data#FBRS611","FIBRES II","FBRS","611",,"6.0","Check academic program site"
"http://focu.io/data#FBRS612","FIBRES III","FBRS","612",,"6.0","Check academic program site"
"http://focu.io/data#FBRS613","FIBRES IV","FBRS","613",,"6.0","Check academic program site"
"http://focu.io/data#FFAR250","Keywords: Reading the Arts Across the Disciplines","FFAR","250",,"6.0","Check academic program site"
"http://focu.io/data#FFAR290","(also listed as INTE 270) HIV/AIDS: Cultural, Social and Scientific Aspects of the Pandemic","FFAR","290",,"6.0","Check academic program site"
"http://focu.io/data#FFAR399","SPECIAL TOPICS IN FINE ARTS","FFAR","399",,"6.0","Check academic program site"
"http://focu.io/data#FINA495","Honours Seminar in Finance","FINA","495",,"6.0","Check academic program site"
"http://focu.io/data#FLIT496","Recherche DirigÃ©e","FLIT","496",,"6.0","travaux individuels"
"http://focu.io/data#FLIT690A","PRESENTATION DU MEMOIRE","FLIT","690A",,"6.0","Check academic program site"
"http://focu.io/data#FLIT691","PRES MEM INCL RELISAT MEDIA","FLIT","691",,"6.0","mÃÂ©moire, rÃÂ©alisation mÃÂ©diatique"
"http://focu.io/data#FMAN202","Animation I","FMAN","202",,"6.0","Check academic program site"
"http://focu.io/data#FMAN224","Analytical Drawing and Design for Animated Filmmaking","FMAN","224",,"6.0","Check academic program site"
"http://focu.io/data#FMAN254","Technical Aspects of Animated Filmmaking","FMAN","254",,"6.0","Check academic program site"
"http://focu.io/data#FMAN305","Animation II","FMAN","305",,"6.0","Check academic program site"
"http://focu.io/data#FMAN354","3D Digital Animated Filmmaking","FMAN","354",,"6.0","Check academic program site"
"http://focu.io/data#FMPR231","Filmmaking I","FMPR","231",,"6.0","Check academic program site"
"http://focu.io/data#FMPR332","Filmmaking II","FMPR","332",,"6.0","Check academic program site"
"http://focu.io/data#FMPR432","FILMMAKING III","FMPR","432",,"6.0","Check academic program site"
"http://focu.io/data#FMPR445","Professional Internship","FMPR","445",,"6.0","Check academic program site"
"http://focu.io/data#FMPR458","INDEPENDENT STUDY","FMPR","458",,"6.0","Check academic program site"
"http://focu.io/data#FMPR610","FILM PRODUCTION I","FMPR","610",,"6.0","Check academic program site"
"http://focu.io/data#FMPR611","FILM PRODUCTION II","FMPR","611",,"6.0","Check academic program site"
"http://focu.io/data#FMPR612","FILM PRODUCTION III","FMPR","612",,"6.0","Check academic program site"
"http://focu.io/data#FMPR613","FILM PRODUCTION IV","FMPR","613",,"6.0","Check academic program site"
"http://focu.io/data#FMST200","Introduction to Film Studies","FMST","200",,"6.0","Check academic program site"
"http://focu.io/data#FMST399","SPECIAL TOPIC IN FILM STUDIES","FMST","399",,"6.0","Check academic program site"
"http://focu.io/data#FMST600","METHODS IN FILM STUDIES","FMST","600",,"6.0","Check academic program site"
"http://focu.io/data#FMST685","PRACTICUM","FMST","685",,"6.0","Check academic program site"
"http://focu.io/data#FMST800","PROSEMINAR","FMST","800",,"6.0","Check academic program site"
"http://focu.io/data#FMST885","THESIS PROPOSAL","FMST","885",,"6.0","Check academic program site"
"http://focu.io/data#FRAN211","French Language: Elementary","FRAN","211",,"6.0","This course includes a comprehensive introduction to the basic structures and vocabulary of French and should enable students to acquire an ability to speak and understand simple conversational French."
"http://focu.io/data#FRAN212","French Language: Transitional Level","FRAN","212",,"6.0","The aim of this course is to provide students who have studied either one year of French at the university or postÃ¢ÂÂsecondary level, or two years of French at the secondary level or equivalent, with an opportunity to improve their levels of comprehension and expression so that they will be able to communicate with greater ease in written and oral French."
"http://focu.io/data#FRAN213","Langue franÃ§aise : niveaux intermÃ©diaires I et II","FRAN","213",,"6.0","Check academic program site"
"http://focu.io/data#FRAN299","ETUDE D'UN SUJET PARTICULIER","FRAN","299",,"6.0","Check academic program site"
"http://focu.io/data#FRAN301","Langue franÃ§aise : niveaux d'approfondissement I et II","FRAN","301",,"6.0","Check academic program site"
"http://focu.io/data#FRAN399","ETUDE D'UN SUJET PARTICULIER","FRAN","399",,"6.0","Check academic program site"
"http://focu.io/data#FRAN499","ETUDE AVANCEE D'UN SUJET PAR","FRAN","499",,"6.0","Check academic program site"
"http://focu.io/data#FTRA420","Stage de formation : de l'anglais au franÃ§ais","FTRA","420",,"6.0","Check academic program site"
"http://focu.io/data#FTRA421","Stage de formation : du franÃ§ais Ã  l'anglais","FTRA","421",,"6.0","Check academic program site"
"http://focu.io/data#FTRA499","ETUDE AVANC.D'UN SUJET PART.","FTRA","499",,"6.0","sujets particuliers"
"http://focu.io/data#FTRA520","STAGE DE FORM:ANGL AU FRAN","FTRA","520",,"6.0","Check academic program site"
"http://focu.io/data#FTRA521","STAGE DE FORM:FRAN A L ANGL","FTRA","521",,"6.0","Check academic program site"
"http://focu.io/data#FTRA620","STAGE DE FORMATION (F)","FTRA","620",,"6.0","Check academic program site"
"http://focu.io/data#FTRA621","STAGE DE FORMATION (A)","FTRA","621",,"6.0","Check academic program site"
"http://focu.io/data#FTRA686","PROJET DE MÃM/THES PROPOSAL","FTRA","686",,"6.0","projet de mÃÂ©moire"
"http://focu.io/data#GDES499","SPEC TOPIC IN GRAPHIC DESIGN","GDES","499",,"6.0","Check academic program site"
"http://focu.io/data#GEOG299","SPECIAL TOPICS IN GEOGRAPHY","GEOG","299",,"6.0","Check academic program site"
"http://focu.io/data#GEOG399","SELECTED TOPICS IN GEOGRAPHY","GEOG","399",,"6.0","Check academic program site"
"http://focu.io/data#GEOG491","(also listed as URBS 491) Honours Essay","GEOG","491",,"6.0","Check academic program site"
"http://focu.io/data#GEOG499","ADVANCED TOPICS IN GEOGRAPHY","GEOG","499",,"6.0","Check academic program site"
"http://focu.io/data#GEOL399","SELECTED TOPICS IN GEOLOGY","GEOL","399",,"6.0","Check academic program site"
"http://focu.io/data#GERM200","Introductory German: Intensive Course","GERM","200",,"6.0","lab work"
"http://focu.io/data#GERM240","Intermediate German: Intensive Course","GERM","240",,"6.0","lab work"
"http://focu.io/data#GERM299","SELECTED TOPICS IN GERMAN","GERM","299",,"6.0","Check academic program site"
"http://focu.io/data#GERM399","SELECTED TOPICS IN GERMAN","GERM","399",,"6.0","Check academic program site"
"http://focu.io/data#GERM499","ADVANCED TOPICS IN GERMAN","GERM","499",,"6.0","Check academic program site"
"http://focu.io/data#GIIM696","SOFT SKILLS FOR TOMORROW`S FINANCIAL PROFESSIONAL","GIIM","696",,"6.0","Check academic program site"
"http://focu.io/data#GIIM697","APPLIED INVESTMENT MANAGEMENT","GIIM","697",,"6.0","Check academic program site"
"http://focu.io/data#GPCB597","Quebec Scientific Entrepreneurship Program: From Academic Research to Industry","GPCB","597",,"6.0","Check academic program site"
"http://focu.io/data#GPDI546","Introduction to R","GPDI","546",,"6.0","Check academic program site"
"http://focu.io/data#GPDI548","Meta-Analysis from A to Z","GPDI","548",,"6.0","Check academic program site"
"http://focu.io/data#GPLD651","Project Management Essentials","GPLD","651",,"6.0","Check academic program site"
"http://focu.io/data#GPLT372","Atelier de conversation en franÃ§ais niveau 2","GPLT","372",,"6.0","Check academic program site"
"http://focu.io/data#GPLT373","Atelier de conversation en franÃ§ais niveau 3","GPLT","373",,"6.0","Check academic program site"
"http://focu.io/data#GPLT374","Atelier de conversation en franÃ§ais niveau 4","GPLT","374",,"6.0","Check academic program site"
"http://focu.io/data#GPSC409","Concordia Three Minute Thesis & Project Competition","GPSC","409",,"6.0","Check academic program site"
"http://focu.io/data#HEAL596","ADV TOPICS IN HEALTH EDUCAT","HEAL","596",,"6.0","Check academic program site"
"http://focu.io/data#HEBR210","Introductory Course in Hebrew","HEBR","210",,"6.0","Check academic program site"
"http://focu.io/data#HENV885","Comprehensive Exam","HENV","885",,"6.0","Check academic program site"
"http://focu.io/data#HIST291","SELECTED TOPICS IN HISTORY","HIST","291",,"6.0","Check academic program site"
"http://focu.io/data#HIST299","SELECTED TOPICS IN HISTORY","HIST","299",,"6.0","Check academic program site"
"http://focu.io/data#HIST399","SELECTED TOPICS IN HISTORY","HIST","399",,"6.0","Check academic program site"
"http://focu.io/data#HIST411","SEMINAR IN CANADIAN HISTORY","HIST","411",,"6.0","Check academic program site"
"http://focu.io/data#HIST426","LATE CLASSICAL+MEDIEVAL EURO","HIST","426",,"6.0","Check academic program site"
"http://focu.io/data#HIST430","SEMINAR IN EARLY MOD. EUROPE","HIST","430",,"6.0","Check academic program site"
"http://focu.io/data#HIST436","ADV STUDY IN MODERN EUROPE","HIST","436",,"6.0","Check academic program site"
"http://focu.io/data#HIST438","ADVANCED STDY-BRITISH HIST.","HIST","438",,"6.0","Check academic program site"
